customer_sk,gender,customer_age,has_driving_license,previously_insured,region,age_band
6284,Male,22,1,1,41.0,18-25
6285,Female,22,1,1,41.0,18-25
6286,Female,22,1,1,39.0,18-25
6287,Male,22,1,0,49.0,18-25
6288,Female,22,1,0,36.0,18-25
6289,Male,22,1,1,27.0,18-25
6290,Female,22,1,1,2.0,18-25
6291,Male,22,1,1,6.0,18-25
6292,Male,22,1,1,14.0,18-25
6293,Male,22,1,1,14.0,18-25
6294,Female,22,1,1,35.0,18-25
6295,Female,22,1,1,41.0,18-25
6296,Female,22,1,0,26.0,18-25
6297,Female,22,1,0,47.0,18-25
6298,Male,22,1,1,29.0,18-25
6299,Female,22,1,0,37.0,18-25
6300,Male,22,1,1,46.0,18-25
6301,Female,22,1,0,15.0,18-25
6302,Male,22,1,1,13.0,18-25
6303,Female,22,1,1,18.0,18-25
6304,Female,22,1,1,6.0,18-25
6305,Female,22,1,1,29.0,18-25
6306,Male,22,1,0,49.0,18-25
6307,Female,22,1,0,37.0,18-25
6308,Female,22,1,1,12.0,18-25
6309,Female,22,1,1,10.0,18-25
6310,Male,22,1,0,34.0,18-25
6311,Male,22,1,0,28.0,18-25
6312,Male,22,1,1,28.0,18-25
6313,Female,22,1,1,41.0,18-25
6314,Male,22,1,0,40.0,18-25
6315,Female,22,1,1,31.0,18-25
6316,Male,22,1,1,30.0,18-25
6317,Female,22,1,1,46.0,18-25
6318,Female,22,1,1,28.0,18-25
6319,Female,22,1,1,29.0,18-25
6320,Female,22,1,0,2.0,18-25
6321,Female,22,1,0,46.0,18-25
6322,Male,22,1,1,15.0,18-25
6323,Male,22,1,0,36.0,18-25
6324,Male,22,1,1,8.0,18-25
6325,Female,22,1,1,8.0,18-25
6326,Male,22,1,1,30.0,18-25
6327,Female,22,1,1,46.0,18-25
6328,Male,22,1,0,11.0,18-25
6329,Female,22,1,1,8.0,18-25
6330,Male,22,1,1,46.0,18-25
6331,Female,22,1,0,8.0,18-25
6332,Male,22,1,0,36.0,18-25
6333,Male,22,1,0,28.0,18-25
6334,Female,22,1,0,37.0,18-25
6335,Female,22,1,1,28.0,18-25
6336,Female,22,1,1,34.0,18-25
6337,Male,22,1,0,21.0,18-25
6338,Male,22,1,1,46.0,18-25
6339,Female,22,1,1,30.0,18-25
6340,Female,22,1,1,21.0,18-25
6341,Male,22,1,1,11.0,18-25
6342,Female,22,1,0,8.0,18-25
6343,Female,22,1,1,46.0,18-25
6344,Female,22,1,0,3.0,18-25
6345,Female,22,1,1,29.0,18-25
6346,Female,22,1,1,3.0,18-25
6347,Female,22,1,1,46.0,18-25
6348,Male,22,1,1,50.0,18-25
6349,Female,22,1,1,24.0,18-25
6350,Female,22,1,1,18.0,18-25
6351,Female,22,1,1,18.0,18-25
6352,Female,22,1,0,15.0,18-25
6353,Male,22,1,0,15.0,18-25
6354,Male,22,1,0,8.0,18-25
6355,Male,22,1,1,8.0,18-25
6356,Female,22,1,1,36.0,18-25
6357,Male,22,1,1,33.0,18-25
6358,Male,22,1,0,18.0,18-25
6359,Male,22,1,0,29.0,18-25
6360,Male,22,1,1,33.0,18-25
6361,Male,22,1,0,41.0,18-25
6362,Female,22,1,1,41.0,18-25
6363,Female,22,1,0,9.0,18-25
6364,Female,22,1,0,46.0,18-25
6365,Female,22,1,1,18.0,18-25
6366,Female,22,1,1,2.0,18-25
6367,Female,22,1,1,46.0,18-25
6368,Female,22,1,1,17.0,18-25
6369,Male,22,1,1,41.0,18-25
6370,Female,22,1,1,37.0,18-25
6371,Male,22,1,0,3.0,18-25
6372,Female,22,1,1,41.0,18-25
6373,Female,22,1,1,29.0,18-25
6374,Female,22,1,1,30.0,18-25
6375,Female,22,1,1,6.0,18-25
6376,Female,22,1,0,47.0,18-25
6377,Male,22,1,1,41.0,18-25
6378,Male,22,1,1,15.0,18-25
6379,Female,22,1,1,36.0,18-25
6380,Male,22,1,0,45.0,18-25
6381,Female,22,1,1,46.0,18-25
6382,Male,22,1,1,32.0,18-25
6383,Female,22,1,1,30.0,18-25
6384,Female,22,1,1,6.0,18-25
6385,Female,22,1,1,46.0,18-25
6386,Female,22,1,0,41.0,18-25
6387,Male,22,1,0,46.0,18-25
6388,Male,22,1,0,27.0,18-25
6389,Female,22,1,1,50.0,18-25
6390,Female,22,1,1,26.0,18-25
6391,Female,22,1,0,32.0,18-25
6392,Female,22,1,0,28.0,18-25
6393,Female,22,1,1,28.0,18-25
6394,Male,22,1,1,8.0,18-25
6395,Female,22,1,1,47.0,18-25
6396,Male,22,1,1,11.0,18-25
6397,Female,22,1,0,15.0,18-25
6398,Female,22,1,1,30.0,18-25
6399,Female,22,1,1,12.0,18-25
6400,Male,22,1,1,30.0,18-25
6401,Male,22,1,1,33.0,18-25
6402,Female,22,1,1,15.0,18-25
6403,Female,22,1,0,49.0,18-25
6404,Female,22,1,1,46.0,18-25
6405,Male,22,1,1,8.0,18-25
6406,Female,22,1,1,28.0,18-25
6407,Male,22,1,1,28.0,18-25
6408,Male,22,1,0,27.0,18-25
6409,Male,22,1,1,3.0,18-25
6410,Female,22,1,1,34.0,18-25
6411,Male,22,1,1,28.0,18-25
6412,Female,22,1,1,4.0,18-25
6413,Male,22,1,1,25.0,18-25
6414,Female,22,1,0,28.0,18-25
6415,Male,22,1,1,11.0,18-25
6416,Male,22,1,0,15.0,18-25
6417,Female,22,1,1,30.0,18-25
6418,Male,22,1,1,29.0,18-25
6419,Female,22,1,1,8.0,18-25
6420,Male,22,1,1,3.0,18-25
6421,Female,22,1,0,10.0,18-25
6422,Female,22,1,1,18.0,18-25
6423,Male,22,1,1,46.0,18-25
6424,Female,22,1,1,36.0,18-25
6425,Male,22,1,1,23.0,18-25
6426,Female,22,1,1,41.0,18-25
6427,Male,22,1,1,39.0,18-25
6428,Male,22,1,1,6.0,18-25
6429,Male,22,1,0,13.0,18-25
6430,Male,22,1,0,43.0,18-25
6431,Female,22,1,1,28.0,18-25
6432,Male,22,1,1,14.0,18-25
6433,Female,22,1,0,28.0,18-25
6434,Male,22,1,1,34.0,18-25
6435,Male,22,1,0,5.0,18-25
6436,Male,22,1,0,37.0,18-25
6437,Female,22,1,0,15.0,18-25
6438,Male,22,1,0,5.0,18-25
6439,Female,22,1,0,8.0,18-25
6440,Female,22,1,1,28.0,18-25
6441,Male,22,1,0,41.0,18-25
6442,Female,22,1,0,28.0,18-25
6443,Female,22,1,1,15.0,18-25
6444,Male,22,1,1,46.0,18-25
6445,Male,22,1,0,28.0,18-25
6446,Female,22,1,0,41.0,18-25
6447,Male,22,1,1,10.0,18-25
6448,Female,22,1,0,30.0,18-25
6449,Male,22,1,1,28.0,18-25
6450,Male,22,1,1,30.0,18-25
6451,Male,22,1,1,34.0,18-25
6452,Female,22,1,1,33.0,18-25
6453,Male,22,1,1,8.0,18-25
6454,Male,22,1,0,28.0,18-25
6455,Female,22,1,1,33.0,18-25
6456,Female,22,1,0,6.0,18-25
6457,Female,22,1,1,8.0,18-25
6458,Male,22,1,0,50.0,18-25
6459,Male,22,1,1,43.0,18-25
6460,Female,22,1,1,46.0,18-25
6461,Female,22,1,1,41.0,18-25
6462,Male,22,1,1,36.0,18-25
6463,Male,22,1,1,18.0,18-25
6464,Male,22,1,1,36.0,18-25
6465,Male,22,1,1,47.0,18-25
6466,Female,22,1,1,17.0,18-25
6467,Female,22,1,1,7.0,18-25
6468,Male,22,1,1,7.0,18-25
6469,Female,22,1,1,19.0,18-25
6470,Male,22,1,1,15.0,18-25
6471,Male,22,1,0,39.0,18-25
6472,Female,22,1,1,25.0,18-25
6473,Male,22,1,0,47.0,18-25
6474,Male,22,1,0,11.0,18-25
6475,Male,22,1,1,47.0,18-25
6476,Male,22,1,1,6.0,18-25
6477,Female,22,1,1,30.0,18-25
6478,Male,22,1,0,28.0,18-25
6479,Female,22,1,0,47.0,18-25
6480,Male,22,1,1,3.0,18-25
6481,Female,22,1,1,34.0,18-25
6482,Male,22,1,0,5.0,18-25
6483,Female,22,1,1,11.0,18-25
6484,Female,22,1,1,40.0,18-25
6485,Female,22,1,0,40.0,18-25
6486,Female,22,1,1,41.0,18-25
6487,Female,22,1,0,24.0,18-25
6488,Male,22,1,1,6.0,18-25
6489,Male,22,1,1,15.0,18-25
6490,Male,22,1,1,10.0,18-25
6491,Female,22,1,1,28.0,18-25
6492,Female,22,1,1,8.0,18-25
6493,Male,22,1,0,8.0,18-25
6494,Female,22,1,0,46.0,18-25
6495,Female,22,1,1,41.0,18-25
6496,Female,22,1,1,18.0,18-25
6497,Male,22,1,0,43.0,18-25
6498,Male,22,1,1,28.0,18-25
6499,Male,22,1,0,30.0,18-25
6500,Male,22,1,1,49.0,18-25
6501,Male,22,1,0,36.0,18-25
6502,Male,22,1,1,43.0,18-25
6503,Male,22,1,0,29.0,18-25
6504,Female,22,1,0,3.0,18-25
6505,Female,22,1,1,41.0,18-25
6506,Male,22,1,1,8.0,18-25
6507,Female,22,1,1,18.0,18-25
6508,Male,22,1,0,3.0,18-25
6509,Male,22,1,1,2.0,18-25
6510,Female,22,1,0,50.0,18-25
6511,Male,22,1,0,47.0,18-25
6512,Female,22,1,0,8.0,18-25
6513,Female,22,1,1,8.0,18-25
6514,Male,22,1,0,32.0,18-25
6515,Female,22,1,1,46.0,18-25
6516,Male,22,1,1,27.0,18-25
6517,Female,22,1,1,11.0,18-25
6518,Male,22,1,1,46.0,18-25
6519,Male,22,1,0,46.0,18-25
6520,Female,22,1,1,37.0,18-25
6521,Female,22,1,0,15.0,18-25
6522,Female,22,1,1,15.0,18-25
6523,Male,22,1,1,3.0,18-25
6524,Female,22,1,1,14.0,18-25
6525,Female,22,1,1,14.0,18-25
6526,Female,22,1,0,15.0,18-25
6527,Male,22,1,0,29.0,18-25
6528,Male,22,1,0,28.0,18-25
6529,Female,22,1,0,9.0,18-25
6530,Male,22,1,1,6.0,18-25
6531,Male,22,1,1,30.0,18-25
6532,Male,22,1,1,10.0,18-25
6533,Female,22,1,1,28.0,18-25
6534,Female,22,1,1,25.0,18-25
6535,Male,22,1,1,35.0,18-25
6536,Male,22,1,1,30.0,18-25
6537,Male,22,1,0,41.0,18-25
6538,Female,22,1,1,29.0,18-25
6539,Female,22,1,1,2.0,18-25
6540,Male,22,1,0,4.0,18-25
6541,Male,22,1,1,29.0,18-25
6542,Female,22,1,1,3.0,18-25
6543,Female,22,1,1,46.0,18-25
6544,Female,22,1,0,21.0,18-25
6545,Male,22,1,1,35.0,18-25
6546,Female,22,1,1,28.0,18-25
6547,Male,22,1,0,47.0,18-25
6548,Female,22,1,0,40.0,18-25
6549,Female,22,1,0,33.0,18-25
6550,Male,22,1,1,37.0,18-25
6551,Female,22,1,0,35.0,18-25
6552,Male,22,1,1,46.0,18-25
6553,Female,22,1,1,46.0,18-25
6554,Male,22,1,1,28.0,18-25
6555,Female,22,1,1,8.0,18-25
6556,Male,22,1,0,37.0,18-25
6557,Female,22,1,0,28.0,18-25
6558,Female,22,1,0,47.0,18-25
6559,Female,22,1,0,34.0,18-25
6560,Male,22,1,0,37.0,18-25
6561,Female,22,1,1,6.0,18-25
6562,Female,22,1,0,6.0,18-25
6563,Female,22,1,1,30.0,18-25
6564,Female,22,1,1,7.0,18-25
6565,Male,22,1,1,39.0,18-25
6566,Male,22,1,1,35.0,18-25
6567,Male,22,1,1,29.0,18-25
6568,Male,22,1,1,15.0,18-25
6569,Male,22,1,1,36.0,18-25
6570,Male,22,1,0,46.0,18-25
6571,Female,22,1,0,20.0,18-25
6572,Male,22,1,0,41.0,18-25
6573,Male,22,1,1,39.0,18-25
6574,Female,22,1,1,36.0,18-25
6575,Male,22,1,0,11.0,18-25
6576,Male,22,1,1,8.0,18-25
6577,Male,22,1,0,6.0,18-25
6578,Male,22,1,1,35.0,18-25
6579,Male,22,1,0,47.0,18-25
6580,Female,22,1,1,12.0,18-25
6581,Male,22,1,0,47.0,18-25
6582,Female,22,1,1,41.0,18-25
6583,Male,22,1,0,43.0,18-25
6584,Male,22,1,0,8.0,18-25
6585,Male,22,1,0,39.0,18-25
6586,Female,22,1,1,15.0,18-25
6587,Male,22,1,0,30.0,18-25
6588,Female,22,1,1,7.0,18-25
6589,Male,22,1,0,43.0,18-25
6590,Female,22,1,1,8.0,18-25
6591,Female,22,1,0,28.0,18-25
6592,Female,22,1,1,8.0,18-25
6593,Female,22,1,1,4.0,18-25
6594,Male,22,1,0,33.0,18-25
6595,Male,22,1,1,15.0,18-25
6596,Female,22,1,1,41.0,18-25
6597,Male,22,1,1,8.0,18-25
6598,Male,22,1,0,27.0,18-25
6599,Female,22,1,1,35.0,18-25
6600,Male,22,1,0,25.0,18-25
6601,Male,22,1,1,21.0,18-25
6602,Male,22,1,1,37.0,18-25
6603,Female,22,1,1,33.0,18-25
6604,Female,22,1,0,34.0,18-25
6605,Female,22,1,1,3.0,18-25
6606,Female,22,1,1,27.0,18-25
6607,Female,22,1,1,46.0,18-25
6608,Female,22,1,1,15.0,18-25
6609,Female,22,1,0,46.0,18-25
6610,Male,22,1,0,36.0,18-25
6611,Female,22,1,0,2.0,18-25
6612,Male,22,1,0,10.0,18-25
6613,Male,22,1,1,46.0,18-25
6614,Male,22,1,0,8.0,18-25
6615,Male,22,1,0,3.0,18-25
6616,Male,22,1,0,15.0,18-25
6617,Female,22,1,1,6.0,18-25
6618,Female,22,1,1,47.0,18-25
6619,Female,22,1,1,41.0,18-25
6620,Male,22,1,1,5.0,18-25
6621,Female,22,1,1,15.0,18-25
6622,Male,22,1,1,50.0,18-25
6623,Male,22,1,1,46.0,18-25
6624,Female,22,1,0,11.0,18-25
6625,Male,22,1,1,3.0,18-25
6626,Male,22,1,1,12.0,18-25
6627,Male,22,1,0,2.0,18-25
6628,Male,22,1,1,8.0,18-25
6629,Male,22,1,1,37.0,18-25
6630,Female,22,1,1,15.0,18-25
6631,Female,22,1,0,37.0,18-25
6632,Female,22,1,1,41.0,18-25
6633,Female,22,1,1,13.0,18-25
6634,Male,22,1,1,46.0,18-25
6635,Female,22,1,0,30.0,18-25
6636,Female,22,1,0,8.0,18-25
6637,Male,22,1,1,29.0,18-25
6638,Male,22,1,0,31.0,18-25
6639,Male,22,1,1,8.0,18-25
6640,Female,22,1,0,3.0,18-25
6641,Female,22,1,0,8.0,18-25
6642,Female,22,1,1,15.0,18-25
6643,Female,22,1,1,46.0,18-25
6644,Male,22,1,1,36.0,18-25
6645,Female,22,1,1,29.0,18-25
6646,Female,22,1,1,29.0,18-25
6647,Male,22,1,1,9.0,18-25
6648,Female,22,1,0,27.0,18-25
6649,Male,22,1,1,29.0,18-25
6650,Female,22,1,1,30.0,18-25
6651,Female,22,1,0,28.0,18-25
6652,Male,22,1,0,36.0,18-25
6653,Female,22,1,0,37.0,18-25
6654,Female,22,1,1,35.0,18-25
6655,Female,22,1,1,30.0,18-25
6656,Male,22,1,1,3.0,18-25
6657,Female,22,1,1,16.0,18-25
6658,Female,22,1,1,11.0,18-25
6659,Female,22,1,1,3.0,18-25
6660,Female,22,1,0,13.0,18-25
6661,Female,22,1,0,49.0,18-25
6662,Male,22,1,1,41.0,18-25
6663,Female,22,1,1,8.0,18-25
6664,Female,22,1,0,8.0,18-25
6665,Female,22,1,1,46.0,18-25
6666,Female,22,1,1,21.0,18-25
6667,Female,22,1,1,40.0,18-25
6668,Female,22,1,1,25.0,18-25
6669,Male,22,1,1,11.0,18-25
6670,Female,22,1,1,8.0,18-25
6671,Female,22,1,1,10.0,18-25
6672,Female,22,1,1,46.0,18-25
6673,Female,22,1,0,50.0,18-25
6674,Female,22,1,1,6.0,18-25
6675,Female,22,1,1,19.0,18-25
6676,Male,22,1,0,8.0,18-25
6677,Female,22,1,1,15.0,18-25
6678,Male,22,1,1,30.0,18-25
6679,Female,22,1,1,40.0,18-25
6680,Female,22,1,0,41.0,18-25
6681,Female,22,1,0,46.0,18-25
6682,Male,22,1,1,3.0,18-25
6683,Female,22,1,0,46.0,18-25
6684,Male,22,1,1,18.0,18-25
6685,Male,22,1,0,28.0,18-25
6686,Female,22,1,0,50.0,18-25
6687,Male,22,1,1,46.0,18-25
6688,Male,22,1,0,49.0,18-25
6689,Male,22,1,1,8.0,18-25
6690,Male,22,1,0,28.0,18-25
6691,Male,22,1,1,25.0,18-25
6692,Female,22,1,0,50.0,18-25
6693,Female,22,1,1,17.0,18-25
6694,Female,22,1,1,9.0,18-25
6695,Female,22,1,0,29.0,18-25
6696,Female,22,1,1,8.0,18-25
6697,Male,22,1,0,46.0,18-25
6698,Female,22,1,1,47.0,18-25
6699,Female,22,1,0,30.0,18-25
6700,Male,22,1,0,16.0,18-25
6701,Male,22,1,0,28.0,18-25
6702,Male,22,1,0,36.0,18-25
6703,Female,22,1,1,27.0,18-25
6704,Male,22,1,0,3.0,18-25
6705,Male,22,1,0,28.0,18-25
6706,Female,22,1,1,39.0,18-25
6707,Male,22,1,1,28.0,18-25
6708,Female,22,1,1,28.0,18-25
6709,Female,22,1,1,41.0,18-25
6710,Male,22,1,0,2.0,18-25
6711,Male,22,1,1,29.0,18-25
6712,Male,22,1,1,33.0,18-25
6713,Female,22,1,0,10.0,18-25
6714,Female,22,1,0,12.0,18-25
6715,Female,22,1,0,45.0,18-25
6716,Male,22,1,1,50.0,18-25
6717,Female,22,1,1,35.0,18-25
6718,Female,22,1,1,41.0,18-25
6719,Female,22,1,1,15.0,18-25
6720,Male,22,1,1,46.0,18-25
6721,Female,22,1,1,49.0,18-25
6722,Female,22,1,1,46.0,18-25
6723,Male,22,1,0,21.0,18-25
6724,Female,22,1,1,43.0,18-25
6725,Male,22,1,1,33.0,18-25
6726,Female,22,1,1,3.0,18-25
6727,Female,22,1,1,50.0,18-25
6728,Male,22,1,0,43.0,18-25
6729,Female,22,1,0,45.0,18-25
6730,Female,22,1,1,13.0,18-25
6731,Male,22,1,1,6.0,18-25
6732,Female,22,1,0,28.0,18-25
6733,Male,22,1,0,10.0,18-25
6734,Male,22,1,0,19.0,18-25
6735,Male,22,1,1,3.0,18-25
6736,Female,22,1,0,30.0,18-25
6737,Male,22,1,0,15.0,18-25
6738,Male,22,1,1,15.0,18-25
6739,Female,22,1,1,46.0,18-25
6740,Female,22,1,1,36.0,18-25
6741,Female,22,1,1,9.0,18-25
6742,Male,22,1,0,47.0,18-25
6743,Female,22,1,1,30.0,18-25
6744,Male,22,1,1,46.0,18-25
6745,Female,22,1,0,46.0,18-25
6746,Male,22,1,0,5.0,18-25
6747,Male,22,1,0,6.0,18-25
6748,Male,22,1,1,3.0,18-25
6749,Female,22,1,1,12.0,18-25
6750,Male,22,1,0,28.0,18-25
6751,Female,22,1,1,17.0,18-25
6752,Female,22,1,1,36.0,18-25
6753,Female,22,1,1,15.0,18-25
6754,Female,22,1,0,41.0,18-25
6755,Female,22,1,1,3.0,18-25
6756,Male,22,1,1,41.0,18-25
6757,Female,22,1,0,8.0,18-25
6758,Male,22,1,1,8.0,18-25
6759,Male,22,1,1,15.0,18-25
6760,Male,22,1,1,3.0,18-25
6761,Male,22,1,0,8.0,18-25
6762,Male,22,1,0,36.0,18-25
6763,Male,22,1,1,33.0,18-25
6764,Male,22,1,1,46.0,18-25
6765,Male,22,1,1,46.0,18-25
6766,Female,22,1,0,28.0,18-25
6767,Male,22,1,1,8.0,18-25
6768,Male,22,1,1,25.0,18-25
6769,Female,22,1,0,36.0,18-25
6770,Male,22,1,1,41.0,18-25
6771,Female,22,1,1,12.0,18-25
6772,Female,22,1,0,8.0,18-25
6773,Female,22,1,1,46.0,18-25
6774,Male,22,1,1,47.0,18-25
6775,Male,22,1,1,2.0,18-25
6776,Female,22,1,1,6.0,18-25
6777,Female,22,1,1,46.0,18-25
6778,Female,22,1,0,17.0,18-25
6779,Female,22,1,1,28.0,18-25
6780,Male,22,1,1,6.0,18-25
6781,Female,22,1,0,28.0,18-25
6782,Male,22,1,1,17.0,18-25
6783,Male,22,1,1,39.0,18-25
6784,Male,22,1,1,6.0,18-25
6785,Female,22,1,0,26.0,18-25
6786,Female,22,1,0,29.0,18-25
6787,Female,22,1,1,36.0,18-25
6788,Female,22,1,1,46.0,18-25
6789,Female,22,1,0,28.0,18-25
6790,Female,22,1,1,46.0,18-25
6791,Male,22,1,1,15.0,18-25
6792,Female,22,1,0,39.0,18-25
6793,Male,22,1,1,50.0,18-25
6794,Female,22,1,1,29.0,18-25
6795,Female,22,1,1,46.0,18-25
6796,Male,22,1,1,33.0,18-25
6797,Male,22,1,1,30.0,18-25
6798,Female,22,1,0,30.0,18-25
6799,Male,22,1,1,30.0,18-25
6800,Male,22,1,1,28.0,18-25
6801,Male,22,1,1,13.0,18-25
6802,Male,22,1,1,8.0,18-25
6803,Male,22,1,1,8.0,18-25
6804,Male,22,1,1,15.0,18-25
6805,Female,22,1,1,30.0,18-25
6806,Female,22,1,1,8.0,18-25
6807,Female,22,1,1,18.0,18-25
6808,Female,22,1,0,3.0,18-25
6809,Female,22,1,1,10.0,18-25
6810,Male,22,1,0,3.0,18-25
6811,Female,22,1,1,46.0,18-25
6812,Female,22,1,0,41.0,18-25
6813,Female,22,1,1,30.0,18-25
6814,Male,22,1,1,35.0,18-25
6815,Female,22,1,1,36.0,18-25
6816,Female,22,1,1,5.0,18-25
6817,Female,22,1,1,37.0,18-25
6818,Male,22,1,1,41.0,18-25
6819,Male,22,1,1,2.0,18-25
6820,Male,22,1,1,36.0,18-25
6821,Male,22,1,0,29.0,18-25
6822,Male,22,1,0,29.0,18-25
6823,Female,22,1,1,28.0,18-25
6824,Female,22,1,0,13.0,18-25
6825,Female,22,1,1,16.0,18-25
6826,Female,22,1,1,37.0,18-25
6827,Female,22,1,0,37.0,18-25
6828,Male,22,1,1,2.0,18-25
6829,Male,22,1,1,46.0,18-25
6830,Male,22,1,1,46.0,18-25
6831,Female,22,1,1,45.0,18-25
6832,Female,22,1,0,28.0,18-25
6833,Female,22,1,1,50.0,18-25
6834,Female,22,1,1,3.0,18-25
6835,Male,22,1,0,47.0,18-25
6836,Female,22,1,1,33.0,18-25
6837,Male,22,1,0,15.0,18-25
6838,Female,22,1,1,2.0,18-25
6839,Male,22,1,1,46.0,18-25
6840,Male,22,1,0,47.0,18-25
6841,Male,22,1,0,15.0,18-25
6842,Female,22,1,1,48.0,18-25
6843,Female,22,1,1,8.0,18-25
6844,Female,22,1,0,8.0,18-25
6845,Male,22,1,0,15.0,18-25
6846,Male,22,1,1,18.0,18-25
6847,Female,22,1,0,46.0,18-25
6848,Female,22,1,0,26.0,18-25
6849,Female,22,1,1,20.0,18-25
6850,Male,22,1,1,38.0,18-25
6851,Female,22,1,1,45.0,18-25
6852,Female,22,1,1,28.0,18-25
6853,Male,22,1,0,9.0,18-25
6854,Female,22,1,0,46.0,18-25
6855,Female,22,1,0,44.0,18-25
6856,Female,22,1,1,28.0,18-25
6857,Female,22,1,0,36.0,18-25
6858,Female,22,1,1,8.0,18-25
6859,Female,22,1,1,6.0,18-25
6860,Male,22,1,1,28.0,18-25
6861,Female,22,1,0,37.0,18-25
6862,Male,22,1,1,50.0,18-25
6863,Female,22,1,1,6.0,18-25
6864,Male,22,1,0,36.0,18-25
6865,Female,22,1,1,15.0,18-25
6866,Female,22,1,0,27.0,18-25
6867,Male,22,1,1,33.0,18-25
6868,Female,22,1,0,28.0,18-25
6869,Female,22,1,1,33.0,18-25
6870,Female,22,1,0,41.0,18-25
6871,Female,22,1,1,41.0,18-25
6872,Female,22,1,1,47.0,18-25
6873,Male,22,1,0,50.0,18-25
6874,Female,22,1,1,24.0,18-25
6875,Female,22,1,1,36.0,18-25
6876,Female,22,1,0,8.0,18-25
6877,Male,22,1,1,45.0,18-25
6878,Female,22,1,1,10.0,18-25
6879,Male,22,1,0,49.0,18-25
6880,Male,22,1,0,22.0,18-25
6881,Male,22,1,0,37.0,18-25
6882,Female,22,1,0,15.0,18-25
6883,Female,22,1,0,28.0,18-25
6884,Female,22,1,1,28.0,18-25
6885,Female,22,1,0,47.0,18-25
6886,Male,22,1,0,47.0,18-25
6887,Female,22,1,1,41.0,18-25
6888,Female,22,1,1,8.0,18-25
6889,Female,22,1,0,8.0,18-25
6890,Male,22,1,1,17.0,18-25
6891,Female,22,1,1,4.0,18-25
6892,Female,22,1,1,30.0,18-25
6893,Male,22,1,1,33.0,18-25
6894,Male,22,1,0,46.0,18-25
6895,Female,22,1,0,15.0,18-25
6896,Female,22,1,0,34.0,18-25
6897,Female,22,1,0,27.0,18-25
6898,Female,22,1,1,26.0,18-25
6899,Female,22,1,0,29.0,18-25
6900,Female,22,1,0,23.0,18-25
6901,Female,22,1,0,2.0,18-25
6902,Male,22,1,1,30.0,18-25
6903,Female,22,1,1,36.0,18-25
6904,Female,22,1,1,41.0,18-25
6905,Male,22,1,1,41.0,18-25
6906,Female,22,1,1,8.0,18-25
6907,Male,22,1,1,21.0,18-25
6908,Female,22,1,1,37.0,18-25
6909,Male,22,1,1,8.0,18-25
6910,Female,22,1,0,42.0,18-25
6911,Male,22,1,1,3.0,18-25
6912,Male,22,1,1,30.0,18-25
6913,Male,22,1,0,46.0,18-25
6914,Male,22,1,1,29.0,18-25
6915,Male,22,1,1,50.0,18-25
6916,Female,22,1,1,30.0,18-25
6917,Female,22,1,0,8.0,18-25
6918,Female,22,1,0,16.0,18-25
6919,Female,22,1,1,46.0,18-25
6920,Male,22,1,0,3.0,18-25
6921,Female,22,1,1,35.0,18-25
6922,Female,22,1,1,46.0,18-25
6923,Female,22,1,1,14.0,18-25
6924,Female,22,1,0,26.0,18-25
6925,Male,22,1,1,28.0,18-25
6926,Male,22,1,1,46.0,18-25
6927,Female,22,1,1,30.0,18-25
6928,Female,22,1,1,45.0,18-25
6929,Female,22,1,0,37.0,18-25
6930,Female,22,1,1,33.0,18-25
6931,Female,22,1,1,29.0,18-25
6932,Male,22,1,1,8.0,18-25
6933,Male,22,1,0,27.0,18-25
6934,Female,22,1,0,36.0,18-25
6935,Female,22,1,0,37.0,18-25
6936,Male,22,1,1,50.0,18-25
6937,Male,22,1,0,19.0,18-25
6938,Female,22,1,1,3.0,18-25
6939,Female,22,1,0,3.0,18-25
6940,Female,22,1,0,28.0,18-25
6941,Female,22,1,1,2.0,18-25
6942,Female,22,1,0,8.0,18-25
6943,Male,22,1,1,3.0,18-25
6944,Male,22,1,0,46.0,18-25
6945,Male,22,1,0,28.0,18-25
6946,Male,22,1,0,2.0,18-25
6947,Male,22,1,0,2.0,18-25
6948,Male,22,1,1,30.0,18-25
6949,Female,22,1,0,50.0,18-25
6950,Female,22,1,0,41.0,18-25
6951,Male,22,1,1,46.0,18-25
6952,Female,22,1,1,46.0,18-25
6953,Male,22,1,0,45.0,18-25
6954,Male,22,1,1,8.0,18-25
6955,Female,22,1,1,2.0,18-25
6956,Male,22,1,1,3.0,18-25
6957,Female,22,1,0,37.0,18-25
6958,Female,22,1,1,18.0,18-25
6959,Female,22,1,0,28.0,18-25
6960,Male,22,1,1,11.0,18-25
6961,Female,22,1,1,14.0,18-25
6962,Male,22,1,1,6.0,18-25
6963,Male,22,1,1,28.0,18-25
6964,Female,22,1,1,37.0,18-25
6965,Female,22,1,0,37.0,18-25
6966,Female,22,1,1,15.0,18-25
6967,Female,22,1,1,8.0,18-25
6968,Male,22,1,1,15.0,18-25
6969,Male,22,1,1,30.0,18-25
6970,Male,22,1,1,11.0,18-25
6971,Female,22,1,1,6.0,18-25
6972,Male,22,1,1,50.0,18-25
6973,Male,22,1,1,21.0,18-25
6974,Female,22,1,0,47.0,18-25
6975,Female,22,1,1,3.0,18-25
6976,Female,22,1,1,30.0,18-25
6977,Male,22,1,0,36.0,18-25
6978,Male,22,1,1,46.0,18-25
6979,Male,22,1,1,50.0,18-25
6980,Female,22,1,0,10.0,18-25
6981,Female,22,1,1,50.0,18-25
